Chase,Vargas,1869772855,1962-10-25,175,1350
Mike,Hodge,8030136750,1983-12-30,175,1350
Don,Blackwell,6052418110,1973-05-24,175,1350
Carolyn,Barron,1348923239,1963-10-09,175,1350
Kevin,Coleman,6343276234,1963-05-31,176,1300
Jeannie,Nicholson,8308228023,1964-02-29,176,1300
Tamara,Price,8573780480,1972-10-21,176,1300
Jay,Owen,4789492683,1955-01-24,176,1300
Ralph,Kelley,6459348750,1958-09-19,176,1300
Trevor,Simon,0005081342,1981-12-25,176,1300
Kaitlyn,Vance,0011162147,1974-05-17,176,1300
Catherine,Bradley,1955988903,1965-03-07,176,1300
Bethany,Whitfield,7063147403,1977-10-24,176,1300
Lacey,O'neill,6856537816,1964-10-30,177,1300
Jeremy,Pruitt,1741635112,1977-05-03,177,1300
Tiffany,Berger,0663320691,1970-09-30,177,1300
Francis,Singleton,5124271884,1982-01-17,177,1300
John,Cunningham,5734605740,1983-03-29,177,1300
Candy,Haley,6805895118,1962-10-01,178,1450
Sheila,Case,5411428548,1975-03-17,178,1450
Carl,Pate,9342112965,1955-04-14,178,1450
Vivian,Barton,8466699998,1980-04-21,178,1450
Ronda,Christensen,8123335328,1981-09-08,178,1450
Tina,Rowland,5722584913,1977-01-27,178,1450
Ellen,Turner,4934434827,1980-06-21,178,1450
Tonya,York,5576821982,1976-10-03,178,1450
Madison,Lowery,0844137465,1957-04-19,178,1450
Sandra,Hood,1961979755,1964-12-31,179,1200
James,Garza,9695144145,1966-04-15,180,1150
Sam,Hunter,5038628609,1955-07-10,180,1150
Donna,Chapman,7095841109,1979-06-19,181,1300
Diane,Weaver,8053739248,1966-04-01,181,1300
Ashley,Roberts,1915848460,1978-07-17,182,1350
Hannah,Hendrix,8442165740,1975-10-06,182,1350
Kim,Burnett,8011681199,1958-09-01,182,1350
Tonya,Schroeder,6309845560,1963-05-05,182,1350
Thelma,Hinton,6293650644,1960-11-05,182,1350
Trent,Palmer,5071346976,1977-11-13,182,1350
Melanie,McCoy,5528113512,1981-09-16,182,1350
Tim,Huff,0577929507,1973-09-17,182,1350
Heather,Gonzalez,8593473219,1964-11-12,182,1350
Wyatt,Adams,6443445742,1983-04-28,183,1350
Jeremiah,Travis,8217088880,1967-07-02,183,1350
Grace,Moreno,3769875183,1967-08-23,183,1350
Jeffery,Knox,7776281270,1959-08-24,183,1350
Katrina,McCarty,7528044482,1977-10-15,184,1350
Marlene,Wilder,7459273027,1958-05-24,184,1350
Clarence,Morse,7861763361,1967-08-12,184,1350
David,Haney,6468585957,1964-04-28,184,1350
Rebecca,Woods,7977397282,1977-11-06,184,1350
Deborah,Cortez,0194427074,1976-07-17,184,1350
Lori,Hensley,9873729853,1975-05-15,184,1350
Danielle,Kramer,6292408555,1959-04-12,184,1350
Howard,Hooper,7531948504,1962-08-08,184,1350
Olivia,Burgess,6399772870,1980-08-06,184,1350
Ellen,Lindsey,3652270830,1972-05-16,185,1400
Harold,Giles,7636883027,1956-05-24,185,1400
Curtis,Bates,0489740784,1965-03-28,186,1200
Chase,Gonzales,3559837748,1958-08-27,186,1200
Juanita,Ray,6522066517,1967-02-23,186,1200
Rachael,Puckett,2425727683,1958-12-11,186,1200
Beth,Kelly,6698017102,1962-03-10,187,1150
Joseph,Fuller,4873326332,1980-08-11,187,1150
Joanne,Pierce,9555034406,1965-01-20,187,1150
Trent,Chapman,7419638591,1983-01-13,187,1150
Bradley,Glenn,8385406940,1967-04-11,187,1150
Alisha,Robinson,5062589849,1974-10-11,187,1150
Trisha,Guerrero,8841187563,1967-06-07,187,1150
Marion,Herrera,3565558276,1957-12-30,187,1150
Katherine,Hoffman,9591913666,1964-08-10,187,1150
Nathan,Gonzales,0551716532,1964-01-22,188,1300
Logan,Hyde,4526204907,1959-04-27,188,1300
Tyrone,Simon,9470110166,1982-10-12,188,1300
Randy,Mooney,8262993472,1968-01-09,188,1300
Max,Salas,8842044643,1960-07-19,188,1300
Alyssa,Flynn,7622089433,1955-06-09,188,1300
George,Pope,2665846874,1972-06-10,188,1300
Kathryn,Valenzuela,3091540542,1977-06-10,189,1350
Greg,Newton,1457509813,1957-03-22,189,1350
Mary,Schmidt,6015758293,1963-08-04,189,1350
Tim,Reyes,7529477982,1956-09-29,189,1350
Joe,Ward,5821942725,1957-09-20,189,1350
Vivian,Owens,5654784096,1955-10-17,189,1350
Beverly,Sparks,4144960272,1980-05-22,189,1350
Elizabeth,Herman,7925880872,1959-03-20,189,1350
Alex,Bird,5410451820,1980-09-16,189,1350
Randall,Rosa,7973394178,1977-03-10,189,1350
Ann,Macias,7519061681,1956-01-28,189,1350
Brett,Kirkland,9050260685,1971-04-19,189,1350
Bill,Murray,9371433121,1955-02-19,190,1450
Blake,Shelton,0559480265,1980-05-31,191,1200
Carl,Fernandez,1991609405,1977-05-19,191,1200
Curtis,Burt,5593894342,1979-09-01,192,1200
Vanessa,McGuire,6511407666,1969-01-05,192,1200
Danielle,Brown,5205450657,1961-03-02,192,1200
Walter,Bright,9671918665,1956-10-01,192,1200
Kristy,Ratliff,6212072320,1983-07-23,192,1200
Justin,Duran,0829030839,1965-09-24,193,1400
Edward,Shepherd,4925859293,1974-10-24,194,1250
Christine,Rollins,4472444493,1967-12-29,194,1250
Paige,Gilmore,3141212156,1956-08-08,195,1300
Chad,Franklin,2192477551,1973-05-14,195,1300
Richard,Tanner,3867101859,1968-10-12,195,1300
Roger,Huff,4200241537,1966-10-01,195,1300
Norman,Hayden,6005092815,1967-08-16,195,1300
Carmen,Soto,8506452538,1956-01-03,195,1300
Nancy,Sanchez,9512011453,1971-09-29,195,1300
Darla,Cardenas,1776173155,1958-06-25,195,1300
Jennifer,Fox,3331527799,1976-02-04,195,1300
Shelly,Cote,3576750713,1967-07-05,195,1300
Cindy,Stuart,4880857702,1966-07-20,195,1300
Dakota,Preston,7004860565,1972-05-23,195,1300
Michelle,Brock,6216880693,1962-08-29,196,1350
Kris,Potter,4588564679,1961-01-06,196,1350
Rebecca,Bass,2423349308,1979-09-21,196,1350
Mandy,Carson,2131663345,1973-03-27,196,1350
Tabitha,Zamora,0803786475,1984-10-21,196,1350
Anita,Hendrix,8802812832,1978-10-10,196,1350
Erica,Wiggins,5352210235,1984-02-03,196,1350
Gabriel,Morse,7513315387,1976-06-14,197,1250
Wyatt,Ford,9198960104,1973-08-10,197,1250
Rex,Clemons,0201168725,1984-01-22,197,1250
Linda,Alston,0449144434,1967-08-06,197,1250
Steve,Heath,5178582526,1955-12-06,197,1250
Vickie,Lowe,9719173420,1961-06-18,197,1250
Tracie,Horn,3244075947,1966-12-19,197,1250
Derek,Bush,7533726454,1965-08-25,198,1300
Gerald,Mason,6189477924,1972-02-29,198,1300
Ashley,Ford,1270819614,1969-11-15,198,1300
Marsha,Bradley,0064698181,1982-11-18,198,1300
Casey,Cooley,6930706619,1984-05-16,198,1300
Megan,Hernandez,9138981266,1957-10-20,198,1300
Danny,Sloan,7995583965,1978-03-06,198,1300
Andrea,Beach,1608732783,1961-05-23,199,1300
Sandy,Sanford,8882481492,1972-06-25,199,1300
Tracie,Quinn,8256342399,1978-09-19,199,1300
Chuck,Blevins,6609187312,1975-02-19,199,1300
Marcus,Shields,5708191451,1973-01-27,199,1300
Jason,Wood,8716892774,1962-07-19,199,1300
Connie,Lawson,6739904750,1971-10-21,199,1300
Jill,Banks,9946603490,1968-06-29,199,1300
Jon,Newman,3924566491,1983-02-20,199,1300
Dallas,Justice,0283121378,1968-05-01,199,1300
Norma,Wilcox,8809345717,1965-08-21,199,1300
Dustin,Donaldson,5826413424,1970-06-27,200,1300
Mark,Hale,3650466446,1965-06-29,200,1300
Lance,Hobbs,3791972894,1974-10-27,200,1300
Bruce,Tyler,8162043259,1955-02-16,200,1300
Breanna,Frye,9037925983,1984-10-15,200,1300
Albert,Avila,1289725702,1961-06-09,200,1300
Lewis,Cantu,8524060655,1978-08-03,200,1300
Lois,Shepherd,3227143575,1983-04-09,200,1300
Alexandra,Blevins,6930480023,1960-12-02,200,1300
Cody,Marsh,4629464949,1962-08-05,200,1300
Nicholas,Lawson,6427596343,1960-02-24,200,1300
Ellen,Holder,0009476749,1969-08-29,201,1200
Wendy,Kent,5892280301,1956-01-18,201,1200
Derrick,Barlow,2933209219,1967-10-25,201,1200
Katherine,Shannon,2447171682,1976-11-11,201,1200
Stephanie,Robles,6197903338,1955-01-07,201,1200
Chester,Fitzpatrick,1444271430,1974-03-23,201,1200
Katie,McFarland,2342067894,1964-01-03,201,1200
Willie,Cervantes,8577132735,1956-02-22,201,1200
Vicky,Waller,5267302364,1956-02-11,201,1200
Wyatt,Hammond,4122121693,1976-08-16,201,1200
Tamara,Andrews,7956299605,1958-01-05,201,1200
Natasha,Ferguson,5096231868,1959-09-11,201,1200
Carol,Gibson,8610474443,1957-05-17,201,1200
Sherri,Velez,7213888033,1972-08-24,202,1400
Jerry,Trujillo,9875502235,1960-08-09,202,1400
Juanita,Dudley,8093495030,1970-11-16,203,1250
Ron,Vasquez,1704560625,1964-05-28,203,1250
William,Hamilton,0109550491,1984-05-16,203,1250
George,Love,6656004535,1957-10-11,203,1250
Audrey,Schmidt,5759722403,1974-02-15,203,1250
Chelsea,Jennings,6624977057,1978-04-03,203,1250
Joe,Mercer,9950447753,1984-06-06,204,1350
Erin,Mayo,7597961018,1982-04-15,204,1350
Margaret,Kline,9832149870,1980-02-24,204,1350
Rod,Zamora,1320449410,1968-09-25,204,1350
Katelyn,Weeks,7641908868,1984-01-08,204,1350
Summer,Clements,9138584917,1970-09-12,204,1350
Kay,Mills,4292645309,1971-09-28,204,1350
Brenda,Alexander,2104387167,1979-10-18,204,1350
Joe,Gilliam,0773289898,1982-08-09,204,1350
Shannon,Wagner,5097932614,1979-05-23,204,1350
Charlotte,Lester,6967262364,1982-01-03,204,1350
Angela,Fox,9220970385,1969-05-12,204,1350
Kaitlyn,Rojas,2537501057,1958-12-10,204,1350
Rhonda,Figueroa,6339865527,1965-02-10,204,1350
Wesley,Craft,0249895045,1959-11-13,204,1350
Jacob,Odom,9532206417,1975-12-07,205,1400
Sean,Fox,1455126397,1958-06-28,206,1350
Erica,Shepard,5980783006,1968-07-30,206,1350
Sandra,Miranda,7969458532,1966-09-04,206,1350
Ian,Padilla,5237648070,1966-02-21,206,1350
Dennis,Perez,4442537988,1974-01-21,206,1350
Alissa,Gilliam,8145558557,1978-01-02,206,1350
Matthew,Woodard,6537163206,1955-07-12,206,1350
Lindsay,Manning,8069257687,1957-04-07,206,1350
Victoria,Sweet,1810778721,1955-10-31,206,1350
George,Weeks,6261354774,1956-10-09,206,1350
Melinda,Gillespie,8875264529,1977-04-21,207,1300
Arthur,Molina,8859576924,1955-07-08,207,1300
Lynn,Dennis,4523060748,1978-06-28,207,1300
Trevor,Coffey,9715457011,1959-01-17,207,1300
Marlene,Wright,7216396752,1969-05-22,207,1300
David,Farmer,3665071039,1959-02-09,207,1300
Debbie,Parker,8556800460,1964-09-05,207,1300
Molly,Holman,0441257940,1977-09-28,207,1300
Howard,McPherson,6897883184,1960-12-11,207,1300
Margaret,Davidson,1713497234,1967-10-05,207,1300
Clifford,Nixon,1633417871,1956-12-20,207,1300
Ralph,Greene,3937960680,1959-11-05,207,1300
Rebecca,Lambert,3265825368,1970-10-10,207,1300
Bill,Moses,0602197749,1979-05-07,207,1300
Rochelle,Morin,2659055361,1979-09-25,208,1400
Tracy,Craft,1684360714,1970-10-01,209,1350
Jeffrey,Knowles,9166879679,1961-02-18,209,1350
Abby,England,7067272668,1984-12-26,209,1350
Tracey,Gillespie,2723556353,1981-07-29,209,1350
Mother,Cline,7020938146,1973-01-18,209,1350
Breanna,Hancock,7849728013,1978-11-16,209,1350
Heidi,Burns,0795730878,1979-05-13,209,1350
Travis,Barrera,2044445017,1965-08-18,209,1350
Kathryn,Conner,1172616956,1968-10-06,209,1350
Alexis,Michael,6329278084,1957-06-28,209,1350
Cathy,Colon,8274816249,1979-08-08,210,1400
Pete,Valenzuela,6167183233,1984-04-09,210,1400
Steven,McCarty,9486987464,1965-11-24,210,1400
Dawn,Bryan,1514233954,1957-01-30,210,1400
Bradley,Roman,3330197787,1982-01-31,210,1400
Rex,Crawford,9021712489,1962-12-14,210,1400
Ricky,Price,6871448477,1974-05-27,210,1400
Michael,Duran,1190211571,1955-01-20,210,1400
Tonya,Olsen,2548967927,1983-08-31,210,1400
Wayne,Molina,9113617278,1977-08-10,210,1400
Carl,Edwards,3544811081,1983-08-26,210,1400
Joe,McConnell,2282291105,1959-05-23,210,1400
Marvin,Porter,1519015710,1957-06-24,210,1400
Kim,Vaughn,0739924196,1959-07-27,210,1400
Ronda,Bowman,5291037212,1965-08-03,210,1400
Bradley,Fuller,3228637847,1969-05-26,210,1400
Robbie,Acevedo,7381700240,1976-03-29,210,1400
Stephanie,Wilson,9175691721,1984-02-08,210,1400
Larry,Hays,2443226285,1972-08-27,211,1350
Amy,Sheppard,9290194502,1965-08-27,211,1350
Juanita,Long,1798745206,1971-06-01,211,1350
Ian,Hopper,0795407634,1963-01-11,211,1350
Margaret,Weiss,4616455925,1959-02-21,211,1350
Fred,Morton,8242514904,1975-01-21,211,1350
Christoph,Pena,2340681433,1979-05-14,211,1350
Tom,Frost,7525431358,1972-09-11,211,1350
Regina,Gregory,2829594238,1981-10-05,211,1350
Lisa,Santana,5487068553,1969-07-29,211,1350
Kris,Melendez,6898363010,1966-01-23,211,1350
Gage,Bell,6595022110,1965-10-07,212,1350
Vicki,Hale,0513311407,1956-12-11,212,1350
Gloria,Jacobson,6808389945,1965-09-05,212,1350
Joann,Garza,8988205184,1982-06-24,212,1350
Shirley,Summers,1711975239,1974-04-16,212,1350
Catherine,Hines,4964478849,1961-09-07,212,1350
Toni,Brennan,6528861135,1975-08-05,212,1350
Keith,Simmons,1349007493,1966-12-24,212,1350
Mary,Raymond,3095071098,1972-06-22,212,1350
Francis,Rice,7573270099,1984-02-23,212,1350
Kylie,Finch,0236238219,1961-03-17,212,1350
Anita,Hawkins,2596019483,1982-03-08,212,1350
Pete,Howell,5329005272,1965-04-24,212,1350
Jade,Morgan,3634882119,1963-07-10,212,1350
Darla,Kline,0864984273,1972-02-21,212,1350
Tracy,Ford,7380202454,1984-09-26,212,1350
Gage,Orr,4374830878,1967-05-15,212,1350
Dave,Bright,0021492866,1968-03-02,212,1350
Sarah,Hodges,2360509829,1966-10-29,213,1100
Russell,Barton,8027134648,1958-01-20,213,1100
Helen,Summers,9027965368,1983-03-13,213,1100
Judy,Kaufman,5786263975,1967-10-04,213,1100
Dan,Blair,8705779163,1964-01-18,213,1100
Madison,Ross,5602618273,1955-04-14,214,1250
Lewis,Wong,2414013767,1968-03-12,214,1250
Jesse,Blake,6368770460,1972-05-01,215,1350
Johnathan,Colon,2798307156,1981-12-11,215,1350
Barbara,Valencia,3783786182,1971-07-25,215,1350
Fred,Snider,4181350266,1967-11-06,215,1350
Sean,Mitchell,8364430547,1979-06-17,215,1350
Eric,Bright,6389082943,1978-05-04,215,1350
Sally,Dawson,5186450331,1967-04-17,215,1350
Russ,Puckett,7327196268,1963-11-28,215,1350
Curtis,Long,2667341667,1960-05-24,215,1350
Cynthia,Ray,6064714047,1968-03-23,215,1350
Lawrence,Macdonald,0913296323,1964-03-14,215,1350
Kyle,Potter,1194749872,1973-04-24,215,1350
Peggy,Cooper,7672521746,1982-05-10,215,1350
Benjamin,Ferrell,3296812210,1982-07-22,215,1350
Rachael,Burns,1403667925,1984-04-26,215,1350
Brooke,Farmer,7176194562,1984-05-06,215,1350
Samantha,Dotson,7515877898,1960-11-14,215,1350
Ronald,Osborn,0157453573,1969-11-08,215,1350
Tracie,Deleon,3100897051,1980-12-04,215,1350
Jenna,Hays,4378094546,1963-08-07,215,1350
Shannon,Kim,7754570417,1975-04-21,215,1350
Donald,Vargas,7381134041,1975-03-20,215,1350
Nancy,Pace,3195355636,1958-12-09,216,1300
Regina,Hensley,1794517928,1955-10-25,216,1300
Tyrone,Ryan,2200360068,1975-01-10,217,1500
Jeremiah,Hatfield,2591564874,1979-04-25,217,1500
Duane,Miles,9092477790,1966-08-29,217,1500
Judy,Levine,9075653457,1961-10-01,217,1500
Joe,Ballard,9979010167,1969-10-07,217,1500
Rita,Hudson,1955126772,1962-02-14,217,1500
Jack,Kane,0889234308,1976-06-09,217,1500
Paul,Shannon,7297292403,1962-02-22,217,1500
Tia,Espinoza,1959159739,1966-01-22,217,1500
Janet,Boone,9448053377,1982-06-04,217,1500
Tammy,McCarty,5956948966,1968-08-13,217,1500
Whitney,Schneider,6888207706,1979-04-24,218,1400
Tom,Erickson,6964878572,1971-06-22,218,1400
Carolyn,Beasley,0455503044,1970-07-19,218,1400
Tony,Mays,3217833924,1962-10-08,218,1400
Dawn,Kemp,5837501682,1959-01-19,218,1400
Annette,Maxwell,5650639176,1960-12-23,218,1400
Isaac,McCall,5424403186,1964-12-08,218,1400
Chuck,Rodriquez,1708693483,1969-02-03,218,1400
Louis,Mooney,6941489463,1978-04-22,218,1400
Margaret,Hill,0957597176,1958-08-27,218,1400
Christopher,Mack,8124389538,1957-02-21,218,1400
Troy,Cohen,9432117512,1961-10-02,218,1400
Clint,White,5521950576,1968-04-11,218,1400
Eric,Wiggins,3068830352,1957-07-19,219,1400
Annette,Osborne,2810015109,1974-03-24,219,1400
Julie,Peck,1256963446,1981-06-05,219,1400
Mindy,Snyder,3340422065,1976-08-29,219,1400
Margaret,Knapp,6483258549,1978-05-07,219,1400
Sean,Bryan,3000907730,1980-12-25,219,1400
Tony,Meadows,3933498798,1975-09-30,219,1400
Jackie,Jones,9710556264,1975-04-05,219,1400
Floyd,Dawson,9038828372,1978-10-11,219,1400
Darla,Conway,1529890344,1956-11-02,219,1400
Rob,Sanchez,4330314085,1961-05-22,220,1350
Ricky,Zimmerman,3851547033,1964-04-17,220,1350
Katie,Roth,2873400659,1973-06-14,220,1350
Ralph,Blackburn,7545154019,1966-05-22,220,1350
Brad,Armstrong,3598703648,1964-10-28,221,1200
Allen,Logan,8639170393,1961-07-29,221,1200
Tristan,Patterson,2969407840,1965-05-06,221,1200
Gabriel,Pruitt,8974638303,1980-05-14,221,1200
Robbie,Murphy,3723628929,1975-12-23,221,1200
Russ,Johnson,6958964334,1955-10-11,221,1200
Deborah,Horton,5883156084,1969-05-14,221,1200
Earl,Flowers,1605693050,1975-06-07,222,1200
Ryan,Cabrera,6875836435,1955-05-14,222,1200
Tyler,Alvarez,4544388307,1978-03-24,222,1200
Trent,Hodge,0763664835,1974-06-29,222,1200
Gina,Irwin,2961462652,1983-05-08,223,1200
Summer,Murphy,4945145466,1964-06-30,223,1200
Leah,Harvey,9538877583,1955-06-26,223,1200
Tina,Yates,1629121241,1968-05-09,223,1200
Brandon,Berger,8737524901,1984-11-17,223,1200
Dana,Sawyer,1658027769,1956-02-11,223,1200
Eric,McLeod,1715422969,1975-03-22,223,1200
Mindy,Barrera,1726865642,1974-02-08,223,1200
Colton,White,6277182617,1964-05-15,223,1200
Katie,Love,9194794969,1976-10-15,223,1200
Miranda,Wilkerson,9921546732,1955-10-20,224,1350
Max,Love,1158367837,1963-04-17,224,1350
Rodney,Reeves,2136943904,1962-02-09,224,1350
Sam,Mills,3820865609,1965-11-15,224,1350
Greg,Cross,6014982832,1960-12-04,224,1350
Bob,Velasquez,4078543458,1977-05-04,224,1350
Gerald,Armstrong,8351651780,1971-09-04,224,1350
Logan,Nolan,1253254774,1970-10-11,224,1350
Amy,Franklin,5214417328,1970-02-22,224,1350
James,McFadden,9061494109,1971-08-23,224,1350
Melanie,Mayo,2487507067,1965-01-08,224,1350
Megan,Prince,3601731216,1961-05-30,224,1350
Kristy,Dodson,9032524072,1967-04-16,224,1350
Lance,Conner,3966155218,1984-10-04,225,1350
Chastity,York,3440020052,1955-09-30,225,1350
Rachel,Meyer,8235647426,1960-12-21,225,1350
Chasity,Porter,8641919963,1956-12-01,225,1350
Kristy,Duran,2727918772,1981-03-04,225,1350
Sheila,Cote,5417147556,1968-10-25,225,1350
Lois,Ball,2918702770,1981-09-03,225,1350
Mike,Christian,0451453700,1959-04-10,226,1250
Brandon,Cervantes,7074260149,1958-10-21,227,1350
Karen,Winters,8735728791,1958-03-25,227,1350
Lori,Leblanc,7696190767,1973-02-17,227,1350
Leonard,Weiss,1083119675,1984-06-29,227,1350
Brent,Sanders,3142467795,1974-01-07,227,1350
Benjamin,Summers,5830591548,1960-01-09,227,1350
Diane,Livingston,0982037270,1978-01-14,227,1350
Devin,Hendrix,7775033521,1979-08-15,227,1350
Christy,Flores,7372585028,1962-08-22,227,1350
Zachary,Howard,5466997853,1976-01-16,227,1350
Jessie,Warner,8223536549,1971-02-26,227,1350
Patrick,Mathews,6719957148,1958-12-10,228,1400
Norma,Herman,1917184469,1975-03-29,228,1400
Darren,Decker,2509584916,1980-03-18,228,1400
Daniel,McDonald,2485101121,1982-11-21,228,1400
Haley,McKenzie,7909747388,1962-03-25,228,1400
Myron,Patterson,2314526825,1955-01-26,229,1200
Steve,Rose,0589559094,1975-08-12,229,1200
Ronda,Dillon,7630543021,1959-04-02,229,1200
Hannah,Riley,0674047263,1969-05-03,229,1200
Dallas,Cunningham,3451585200,1981-04-01,230,1300
Hannah,Holder,7118051183,1959-09-12,230,1300
Tashia,Beach,3507162398,1983-01-27,230,1300
Janet,Thomas,2421143062,1958-04-26,230,1300
Deborah,Ruiz,8564065304,1955-12-07,230,1300
Ralph,Stuart,9144370700,1972-01-25,231,1250
Bryan,Petty,2930822765,1983-05-07,231,1250
Rob,Conner,4809538620,1980-07-31,231,1250
Bob,Walls,9339756364,1963-03-30,231,1250
Father,McGuire,4819573283,1984-07-22,231,1250
Toni,Chapman,4579928856,1971-02-06,231,1250
Trevor,Rojas,9397177489,1969-12-14,231,1250
Lois,Richmond,2192722086,1965-09-22,231,1250
Natasha,Gill,1408798694,1969-02-08,231,1250
Jody,Blair,1148840288,1963-09-29,231,1250
Pat,Scott,8972933880,1970-12-10,231,1250
Tom,Crawford,2435849632,1984-01-25,231,1250
Ann,Howard,0191510413,1982-06-22,231,1250
Jeremiah,Thomas,2979863710,1960-08-02,231,1250
Rebecca,Beck,2360890520,1981-08-09,231,1250
Tommy,Vega,1618695771,1971-01-29,231,1250
Greg,Rose,7820923376,1975-09-03,231,1250
Angela,Delacruz,2460142701,1981-05-06,231,1250
Andrew,McFarland,4756647045,1960-06-03,231,1250
Marie,Avery,3153105593,1984-10-01,231,1250
Billy,Dunlap,9911859745,1977-07-04,232,1350
Emily,Vincent,4188264607,1956-06-04,232,1350
Clarence,McMahon,3550901587,1956-07-20,232,1350
Raymond,Ramos,7253929085,1966-06-28,232,1350
Sharon,Mason,0227174111,1979-07-28,232,1350
Trevor,Gray,6475208476,1976-09-12,232,1350
Diana,Cote,5735249139,1983-10-25,232,1350
Todd,Carlson,6931973677,1968-06-20,233,1350
Marlene,Saunders,8903085099,1970-01-25,233,1350
Alan,Pratt,4862411517,1968-01-28,233,1350
Susan,Blackburn,6427726909,1975-10-28,233,1350
Robbie,Powers,6087554832,1984-08-29,233,1350
Tabitha,Pope,5335599096,1961-11-05,233,1350
Gregory,Spencer,5300905491,1980-08-05,233,1350
Barbara,Blair,1649189836,1968-01-26,233,1350
Nick,Macias,5044175688,1971-01-04,234,1400
Christopher,Trevino,3311565433,1983-05-18,234,1400
Betty,Sykes,5467134125,1976-11-06,234,1400
Arthur,Camacho,2559099853,1961-04-18,234,1400
Heather,Whitney,7128565662,1984-06-06,234,1400
Courtney,Vazquez,6176606991,1980-07-15,234,1400
Chester,Freeman,1124187110,1971-10-19,234,1400
Charlie,Francis,5171619026,1969-03-23,234,1400
Dana,Carroll,3808067416,1971-11-05,234,1400
Rachel,Hancock,7805660972,1982-04-26,234,1400
Julia,Johns,9240203367,1960-03-28,234,1400
Fred,Leblanc,6270542562,1955-09-16,234,1400
Ronald,Craft,3870998089,1970-11-04,234,1400
Tessa,Pruitt,9111972108,1963-11-03,234,1400
Laura,Kelly,4951525855,1959-03-13,235,1200
Crystal,Harper,1491931283,1960-08-23,235,1200
Annette,Guthrie,0028154490,1965-10-21,235,1200
Jerry,Coleman,0733801172,1961-06-25,235,1200
Leah,Murray,5170859822,1980-07-20,235,1200
Bill,McGowan,0420419411,1958-01-20,236,1400
Carrie,Richmond,9118614506,1962-04-05,236,1400
Anna,Bradford,3691040918,1969-04-04,236,1400
Caleb,Drake,6996474074,1976-02-24,236,1400
Nicholas,Velasquez,8402019562,1957-07-09,236,1400
Rochelle,Alexander,5942590608,1957-03-20,236,1400
Evelyn,Ochoa,5148312994,1980-05-26,236,1400
Deanna,Holden,9690779773,1983-08-21,236,1400
Jeff,Brewer,5289259719,1961-03-17,236,1400
Julie,Wilcox,2561861280,1967-10-23,237,1250
Marvin,Simpson,2067172690,1974-11-17,237,1250
Antonio,Cotton,8538845574,1956-01-03,237,1250
Doris,Reyes,8719733467,1962-04-03,238,1250
Deborah,Barnes,3665366455,1955-04-16,238,1250
Ellen,Ray,2857002753,1974-07-22,238,1250
Doris,Talley,5863681554,1984-07-25,238,1250
Wendy,Berry,5273980139,1966-02-20,238,1250
Jan,Mathews,0964329869,1971-04-20,238,1250
Wayne,McGuire,4233413406,1961-12-13,238,1250
Phyllis,Mills,3074013764,1971-08-18,238,1250
Mindy,Le,7506839123,1970-01-31,238,1250
Isaac,Guerrero,5403489051,1964-06-21,239,1350
Courtney,Emerson,9961860955,1955-10-21,240,1150
Rob,Buck,5101704440,1967-06-27,240,1150
Rex,Battle,7780375923,1984-10-28,240,1150
Felicia,Haney,4518336346,1980-10-06,241,1150
Chad,Hoffman,7781893484,1977-06-04,241,1150
Ronnie,Kim,9810811827,1982-03-11,241,1150
Carl,Black,7692146294,1965-04-18,241,1150
Ethan,Ruiz,9861751376,1975-09-15,241,1150
Tony,Willis,7024130022,1956-03-10,241,1150
Lynn,Coleman,6212725586,1976-01-08,241,1150
Jack,Ward,6560591629,1974-12-29,241,1150
Alexandra,Rose,6875783801,1973-04-23,241,1150
Mason,Johns,3412517980,1955-07-17,242,1200
Dave,Delaney,7078190619,1972-09-20,242,1200
Dawn,Camacho,3235275703,1984-01-27,242,1200
Cathy,Cummings,2517219099,1967-04-28,242,1200
Nicole,Michael,1992644687,1963-07-11,242,1200
Jessie,Meadows,9918872123,1965-01-12,242,1200
Molly,Velazquez,5194776671,1980-02-20,242,1200
Natasha,Cotton,8206300283,1984-04-03,242,1200
Jeremiah,Pearson,1211189690,1957-10-20,242,1200
Brent,Myers,8881101003,1980-11-11,242,1200
Michelle,Nelson,3904678102,1970-12-02,242,1200
Glen,Wooten,0335025742,1965-09-18,243,1300
Kenneth,Tran,2235398768,1982-05-06,243,1300
Maria,Norman,5156929573,1974-01-01,243,1300
Darrell,Shelton,4402775593,1965-07-02,243,1300
Hunter,Conley,9946659138,1968-11-23,243,1300
Tonya,Snyder,0142118738,1961-07-08,243,1300
William,Rocha,1718355377,1959-09-17,243,1300
Ronald,Vinson,4150869826,1975-07-08,243,1300
Alexis,Burch,3631078268,1956-06-30,244,1250
Martin,Morse,8239686113,1984-11-21,244,1250
Tammy,Simpson,8924530043,1972-12-18,244,1250
Krista,McKay,7701994946,1981-05-22,244,1250
Jeffery,Sharp,2617975111,1977-07-26,244,1250
Joann,Franklin,4601688007,1980-06-09,244,1250
Holly,Calhoun,1956671118,1979-04-12,244,1250
Sierra,Acevedo,4141690675,1967-04-04,244,1250
Haley,Graham,0572263472,1962-04-23,245,1350
Brady,McCray,9549497860,1975-09-29,245,1350
Brandi,Greer,3678071673,1979-03-23,245,1350
Brandon,Hammond,2902210813,1959-08-16,245,1350
Laken,Leon,8680005702,1976-04-06,245,1350
Loretta,Lancaster,0948067656,1962-11-04,245,1350
